kind,name,id,time,team
End,ComputeScalar,Sense1,6068709832741,Achilleus
End,Tokenize,Pride5,6068727908060,Achilleus
Start,Collect,Pride5,6068728116405,Achilleus
End,Collect,Pride5,6068768465600,Achilleus
Start,ComputeScalar,Pride5,6068768672519,Achilleus
Start,ComputeScalar,Pride5_Sense1,6068768743017,Achilleus
End,ComputeScalar,Pride5_Sense1,6068769390416,Achilleus
End,ComputeScalar,Pride5,6068782893535,Achilleus
Start,ComputeCosine,Pride5_Sense1,6068783081936,Achilleus
End,ComputeCosine,Pride5_Sense1,6068783125709,Achilleus
Start,Tokenize,Pride5,6071706280903,Achilleus
Start,Tokenize,Sense2,6071709227094,Achilleus
End,Tokenize,Sense2,6071713683033,Achilleus
Start,Collect,Sense2,6071713939806,Achilleus
End,Collect,Sense2,6071716730903,Achilleus
Start,ComputeScalar,Sense2,6071717157777,Achilleus
End,ComputeScalar,Sense2,6071717518504,Achilleus
End,Tokenize,Pride5,6071738266073,Achilleus
Start,Collect,Pride5,6071739257966,Achilleus
End,Collect,Pride5,6071905140527,Achilleus
Start,ComputeScalar,Pride5_Sense2,6071905381396,Achilleus
Start,ComputeScalar,Pride5,6071905381299,Achilleus
End,ComputeScalar,Pride5_Sense2,6071906222704,Achilleus
End,ComputeScalar,Pride5,6071912823172,Achilleus
Start,ComputeCosine,Pride5_Sense2,6071913006446,Achilleus
End,ComputeCosine,Pride5_Sense2,6071913039380,Achilleus
Start,Tokenize,Pride5,6074711642387,Achilleus
Start,Tokenize,Sense3,6074711697261,Achilleus
End,Tokenize,Sense3,6074718006507,Achilleus
Start,Collect,Sense3,6074718162332,Achilleus
End,Collect,Sense3,6074725716232,Achilleus
Start,ComputeScalar,Sense3,6074725967682,Achilleus
End,ComputeScalar,Sense3,6074727794137,Achilleus
End,Tokenize,Pride5,6074737185523,Achilleus
Start,Collect,Pride5,6074737344460,Achilleus
End,Collect,Pride5,6074777806997,Achilleus
Start,ComputeScalar,Pride5,6074778011026,Achilleus
Start,ComputeScalar,Pride5_Sense3,6074778065682,Achilleus
End,ComputeScalar,Pride5_Sense3,6074780086146,Achilleus
End,ComputeScalar,Pride5,6074786454069,Achilleus
Start,ComputeCosine,Pride5_Sense3,6074786683012,Achilleus
End,ComputeCosine,Pride5_Sense3,6074786712079,Achilleus
Start,Tokenize,Pride5,6077716392366,Achilleus
Start,Tokenize,Sense4,6077720262146,Achilleus
End,Tokenize,Sense4,6077733813971,Achilleus
Start,Collect,Sense4,6077734045141,Achilleus
End,Tokenize,Pride5,6077746907873,Achilleus
Start,Collect,Pride5,6077747084302,Achilleus
End,Collect,Sense4,6077759535759,Achilleus
Start,ComputeScalar,Sense4,6077759712455,Achilleus
End,ComputeScalar,Sense4,6077763822765,Achilleus
End,Collect,Pride5,6077790015405,Achilleus
Start,ComputeScalar,Pride5,6077790214907,Achilleus
Start,ComputeScalar,Pride5_Sense4,6077790236403,Achilleus
End,ComputeScalar,Pride5_Sense4,6077793922516,Achilleus
End,ComputeScalar,Pride5,6077798444625,Achilleus
Start,ComputeCosine,Pride5_Sense4,6077798579657,Achilleus
