type,name,input_id,time,team,meas_id
START,ComputeScalar2,Sense6,5106429409027,KrilabCsapat,Pride2_Sense6
STOP,ComputeScalar2,Sense6,5106429880603,KrilabCsapat,Pride2_Sense6
START,ComputeCosine,Pride2_Sense6,5106429898387,KrilabCsapat,Pride2_Sense6
STOP,ComputeCosine,Pride2_Sense6,5106429903064,KrilabCsapat,Pride2_Sense6
QUEUE,Tokenize1,Pride3,5106430009765,KrilabCsapat,Pride3_Sense1
QUEUE,Tokenize2,Sense1,5106430214583,KrilabCsapat,Pride3_Sense1
QUEUE,Collect1,Pride3,5106430229145,KrilabCsapat,Pride3_Sense1
QUEUE,Collect2,Sense1,5106430235492,KrilabCsapat,Pride3_Sense1
QUEUE,ComputeScalar3,Pride3_Sense1,5106430240733,KrilabCsapat,Pride3_Sense1
QUEUE,ComputeScalar1,Pride3,5106430246079,KrilabCsapat,Pride3_Sense1
QUEUE,ComputeScalar2,Sense1,5106430250810,KrilabCsapat,Pride3_Sense1
QUEUE,ComputeCosine,Pride3_Sense1,5106430255289,KrilabCsapat,Pride3_Sense1
START,Tokenize1,Pride3,5106430902511,KrilabCsapat,Pride3_Sense1
STOP,Tokenize1,Pride3,5106446927575,KrilabCsapat,Pride3_Sense1
START,Tokenize2,Sense1,5106447813880,KrilabCsapat,Pride3_Sense1
STOP,Tokenize2,Sense1,5106463340783,KrilabCsapat,Pride3_Sense1
START,Collect1,Pride3,5106463388393,KrilabCsapat,Pride3_Sense1
STOP,Collect1,Pride3,5106467804159,KrilabCsapat,Pride3_Sense1
START,Collect2,Sense1,5106467844620,KrilabCsapat,Pride3_Sense1
STOP,Collect2,Sense1,5106473052170,KrilabCsapat,Pride3_Sense1
START,ComputeScalar3,Pride3_Sense1,5106473093037,KrilabCsapat,Pride3_Sense1
STOP,ComputeScalar3,Pride3_Sense1,5106474822534,KrilabCsapat,Pride3_Sense1
START,ComputeScalar1,Pride3,5106474853563,KrilabCsapat,Pride3_Sense1
STOP,ComputeScalar1,Pride3,5106475804207,KrilabCsapat,Pride3_Sense1
START,ComputeScalar2,Sense1,5106475828022,KrilabCsapat,Pride3_Sense1
STOP,ComputeScalar2,Sense1,5106476780353,KrilabCsapat,Pride3_Sense1
START,ComputeCosine,Pride3_Sense1,5106476804011,KrilabCsapat,Pride3_Sense1
STOP,ComputeCosine,Pride3_Sense1,5106476809069,KrilabCsapat,Pride3_Sense1
QUEUE,Tokenize1,Pride3,5106476870267,KrilabCsapat,Pride3_Sense2
QUEUE,Tokenize2,Sense2,5106477033852,KrilabCsapat,Pride3_Sense2
QUEUE,Collect1,Pride3,5106477052562,KrilabCsapat,Pride3_Sense2
QUEUE,Collect2,Sense2,5106477062610,KrilabCsapat,Pride3_Sense2
QUEUE,ComputeScalar3,Pride3_Sense2,5106477071773,KrilabCsapat,Pride3_Sense2
QUEUE,ComputeScalar1,Pride3,5106477080295,KrilabCsapat,Pride3_Sense2
QUEUE,ComputeScalar2,Sense2,5106477088479,KrilabCsapat,Pride3_Sense2
QUEUE,ComputeCosine,Pride3_Sense2,5106477096274,KrilabCsapat,Pride3_Sense2
START,Tokenize1,Pride3,5106478143260,KrilabCsapat,Pride3_Sense2
STOP,Tokenize1,Pride3,5106485501590,KrilabCsapat,Pride3_Sense2
START,Tokenize2,Sense2,5106485996359,KrilabCsapat,Pride3_Sense2
STOP,Tokenize2,Sense2,5106493113154,KrilabCsapat,Pride3_Sense2
START,Collect1,Pride3,5106493155164,KrilabCsapat,Pride3_Sense2
STOP,Collect1,Pride3,5106497067314,KrilabCsapat,Pride3_Sense2
